Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Probe App CPU Usage,Probe App Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
9.5,44744704,44744704,5.3,157790208,157790208,54,49930240,49,51,48,829255680,829255680,829255680,8126898176,8126898176,8126898176
7.9,44744704,44744704,4.7,157962240,157962240,54,49930240,48,47,49,829255680,829255680,829255680,8126898176,8126898176,8126898176
7.7,44744704,44744704,5.3,158052352,158052352,47,49934336,51,61,40,829255680,829255680,829255680,8126898176,8126898176,8126898176
8.9,44744704,44744704,5.4,158040064,158040064,50,49934336,49,57,42,829497344,829497344,829497344,8126898176,8126898176,8126898176
9.3,44744704,44744704,6.2,158334976,158334976,52,49934336,50,51,50,829239296,829239296,829239296,8126898176,8126898176,8126898176
9.5,44744704,44744704,5.7,158470144,158470144,48,49934336,50,58,41,829239296,829239296,829239296,8126898176,8126898176,8126898176
10,44744704,44744704,6.3,158687232,158687232,53,49934336,54,49,59,828981248,828981248,828981248,8126898176,8126898176,8126898176
9.5,44744704,44744704,6.6,158580736,158580736,54,49934336,53,52,54,829235200,829235200,829235200,8126898176,8126898176,8126898176
10,44744704,44744704,5.5,158892032,158892032,49,49934336,51,57,44,829235200,829235200,829235200,8126898176,8126898176,8126898176
9.3,44744704,44744704,5.2,159150080,159150080,44,49934336,48,53,43,829255680,829255680,829255680,8126898176,8126898176,8126898176
7.5,44744704,44744704,5.2,159137792,159137792,50,49934336,48,48,48,829235200,829235200,829235200,8126898176,8126898176,8126898176
7.4,44744704,44744704,5,159473664,159473664,55,49934336,48,49,47,829493248,829493248,829493248,8126898176,8126898176,8126898176
8.7,44744704,44744704,4.8,159580160,159580160,50,49934336,49,46,51,828977152,828977152,828977152,8126898176,8126898176,8126898176
8.7,44744704,44744704,5.2,159490048,159490048,51,49934336,50,48,53,829235200,829235200,829235200,8126898176,8126898176,8126898176
7.9,44744704,44744704,5.3,159862784,159862784,48,49934336,48,52,44,829235200,829235200,829235200,8126898176,8126898176,8126898176
6.2,44744704,44744704,4.1,159543296,159543296,45,44216320,38,31,44,829235200,829235200,829235200,8126898176,8126898176,8126898176
3.1,44744704,44744704,2.4,159870976,159870976,23,44216320,7.2,8.8,5.6,829235200,829235200,829235200,8126898176,8126898176,8126898176
0.92,44744704,44744704,1.2,160100352,160100352,0,44216320,3.4,2.8,4,829235200,829235200,829235200,8126898176,8126898176,8126898176
0.006,44744704,44744704,0.19,160407552,160407552,0,44216320,3.5,3.8,3.2,829231104,829231104,829231104,8126898176,8126898176,8126898176
0.0066,44744704,44744704,0.16,160595968,160595968,0,44216320,3.7,3.4,4,829231104,829231104,829231104,8126898176,8126898176,8126898176
0.0072,44744704,44744704,0.24,160595968,160595968,0,44216320,2.9,3.2,2.6,829231104,829231104,829231104,8126898176,8126898176,8126898176
0.0073,44744704,44744704,0.24,160595968,160595968,0,44216320,4,3.8,4.2,829198336,829198336,829198336,8126898176,8126898176,8126898176
0.91,44744704,44744704,0.62,160759808,160759808,16,50057216,20,32,8.6,829198336,829198336,829198336,8126898176,8126898176,8126898176
3.9,44744704,44744704,2.5,160604160,160604160,42,50057216,48,59,37,829231104,829231104,829231104,8126898176,8126898176,8126898176
7.5,44744704,44744704,4.8,160862208,160862208,51,50057216,51,51,50,829231104,829231104,829231104,8126898176,8126898176,8126898176
9.9,44744704,44744704,5.5,161038336,161038336,54,50057216,54,54,55,829231104,829231104,829231104,8126898176,8126898176,8126898176
11,44744704,44744704,5.3,161148928,161148928,51,50057216,52,53,50,828973056,828973056,828973056,8126898176,8126898176,8126898176
8.6,44744704,44744704,5.5,161300480,161300480,48,50061312,50,46,54,828973056,828973056,828973056,8126898176,8126898176,8126898176
8.2,44744704,44744704,6.4,161615872,161615872,57,50061312,51,58,44,829231104,829231104,829231104,8126898176,8126898176,8126898176
9.1,44744704,44744704,5.8,161738752,161738752,58,50061312,51,57,46,829489152,829489152,829489152,8126898176,8126898176,8126898176
8.7,44744704,44744704,5.2,161624064,161624064,53,50061312,51,46,56,829231104,829231104,829231104,8126898176,8126898176,8126898176
8.9,44744704,44744704,5.2,162000896,162000896,46,50061312,51,49,53,829231104,829231104,829231104,8126898176,8126898176,8126898176
9.2,44744704,44744704,4.7,161996800,161996800,53,50061312,53,58,48,829231104,829231104,829231104,8126898176,8126898176,8126898176
9.6,44744704,44744704,6.6,161939456,161939456,53,50061312,56,65,47,829231104,829231104,829231104,8126898176,8126898176,8126898176
10,44744704,44744704,7.3,162127872,162127872,52,50061312,55,51,58,829231104,829231104,829231104,8126898176,8126898176,8126898176
10,44744704,44744704,6,162045952,162045952,56,50061312,50,54,46,829231104,829231104,829231104,8126898176,8126898176,8126898176
8.5,44744704,44744704,4.5,162136064,162136064,50,50061312,48,53,42,829231104,829231104,829231104,8126898176,8126898176,8126898176
7.4,44744704,44744704,4.7,162009088,162009088,52,50061312,52,45,60,828973056,828973056,828973056,8126898176,8126898176,8126898176
8.1,44744704,44744704,5.2,162275328,162275328,51,50061312,49,53,45,829231104,829231104,829231104,8126898176,8126898176,8126898176
7.7,44744704,44744704,5.3,162263040,162263040,54,50061312,51,44,58,828973056,828973056,828973056,8126898176,8126898176,8126898176
9,44744704,44744704,6.5,162336768,162336768,60,50061312,53,53,53,829231104,829231104,829231104,8126898176,8126898176,8126898176
9.7,44744704,44744704,5.4,162439168,162439168,52,50061312,49,58,41,829231104,829231104,829231104,8126898176,8126898176,8126898176
6.3,44744704,44744704,3.6,162344960,162344960,38,44363776,29,34,24,829231104,829231104,829231104,8126898176,8126898176,8126898176
2.2,44744704,44744704,1.9,162435072,162435072,15,44363776,4.3,4.6,4,829198336,829198336,829198336,8126898176,8126898176,8126898176
0.18,44744704,44744704,0.43,162410496,162410496,0,44363776,3.8,3.2,4.4,829198336,829198336,829198336,8126898176,8126898176,8126898176
0.0066,44744704,44744704,0.19,162410496,162410496,0,44363776,3.4,3.6,3.2,829198336,829198336,829198336,8126898176,8126898176,8126898176
0.0066,44744704,44744704,0.23,162410496,162410496,0,44363776,3.9,3.8,4,828940288,828940288,828940288,8126898176,8126898176,8126898176
0.0064,44744704,44744704,0.23,162410496,162410496,0,44363776,3.2,3.2,3.2,828940288,828940288,828940288,8126898176,8126898176,8126898176
0.0058,44744704,44744704,0.24,162410496,162410496,0,44363776,3.7,4,3.4,828940288,828940288,828940288,8126898176,8126898176,8126898176
1.9,44744704,44744704,1.2,162672640,162672640,23,50229248,32,38,26,829198336,829198336,829198336,8126898176,8126898176,8126898176
4.2,44744704,44744704,2.8,162545664,162545664,50,50229248,51,53,49,829218816,829218816,829218816,8126898176,8126898176,8126898176
8.4,44744704,44744704,4.8,162762752,162762752,54,50233344,54,46,61,829198336,829198336,829198336,8126898176,8126898176,8126898176
12,44744704,44744704,6.8,163397632,163397632,57,50233344,57,64,50,829198336,829198336,829198336,8126898176,8126898176,8126898176
9.1,44744704,44744704,6.5,163303424,163303424,58,50233344,53,49,57,829198336,829198336,829198336,8126898176,8126898176,8126898176
7.9,44744704,44744704,5.2,163561472,163561472,57,50233344,52,64,40,829198336,829198336,829198336,8126898176,8126898176,8126898176
10,44744704,44744704,5.4,163692544,163692544,56,50233344,52,40,65,829198336,829198336,829198336,8126898176,8126898176,8126898176
11,44744704,44744704,5.8,163651584,163651584,56,50233344,55,54,56,829198336,829198336,829198336,8126898176,8126898176,8126898176
9.7,44744704,44744704,5.4,163803136,163803136,51,50233344,53,52,54,829198336,829198336,829198336,8126898176,8126898176,8126898176
8.1,44744704,44744704,5.9,163905536,163905536,49,50233344,54,56,52,828940288,828940288,828940288,8126898176,8126898176,8126898176
8.5,44744704,44744704,6.1,164306944,164306944,63,50233344,55,58,53,829198336,829198336,829198336,8126898176,8126898176,8126898176
10,44744704,44744704,6.7,164556800,164556800,57,50233344,57,59,54,829202432,829202432,829202432,8126898176,8126898176,8126898176
12,44744704,44744704,7.2,164458496,164458496,53,50233344,55,51,58,829493248,829493248,829493248,8126898176,8126898176,8126898176
9.5,44744704,44744704,5.1,164798464,164798464,55,50233344,52,50,53,829235200,829235200,829235200,8126898176,8126898176,8126898176
7.2,44744704,44744704,4.6,164425728,164425728,57,50233344,49,37,61,828960768,828960768,828960768,8126898176,8126898176,8126898176
8.7,44744704,44744704,5.9,164622336,164622336,59,50233344,53,43,63,829218816,829218816,829218816,8126898176,8126898176,8126898176
8,44744704,44744704,5.5,164741120,164741120,50,50233344,51,52,50,829218816,829218816,829218816,8126898176,8126898176,8126898176
7.2,44744704,44744704,5.3,164626432,164626432,57,50233344,53,46,60,829218816,829218816,829218816,8126898176,8126898176,8126898176
8.3,44744704,44744704,5.5,164610048,164610048,64,50233344,53,43,64,829214720,829214720,829214720,8126898176,8126898176,8126898176
9.3,44744704,44744704,5.1,164663296,164663296,57,50233344,50,47,54,829214720,829214720,829214720,8126898176,8126898176,8126898176
6.2,44744704,44744704,3.7,164671488,164671488,31,44515328,20,20,20,829472768,829472768,829472768,8126898176,8126898176,8126898176
1.7,44744704,44744704,1.3,164413440,164413440,5.5,44515328,4,4,4,829214720,829214720,829214720,8126898176,8126898176,8126898176
0.011,44744704,44744704,0.27,164413440,164413440,0,44515328,2.9,3,2.8,829988864,829988864,829988864,8126898176,8126898176,8126898176
0.0059,44744704,44744704,0.2,164413440,164413440,0,44515328,3.9,3.6,4.2,828956672,828956672,828956672,8126898176,8126898176,8126898176
0.0067,44744704,44744704,0.19,164413440,164413440,0,44515328,3,3,3,829214720,829214720,829214720,8126898176,8126898176,8126898176
0.0079,44744704,44744704,0.23,164413440,164413440,0,44515328,3.9,4.2,3.6,829214720,829214720,829214720,8126898176,8126898176,8126898176
0.0071,44744704,44744704,0.21,164380672,164380672,0,44515328,2.9,3,2.8,829214720,829214720,829214720,8126898176,8126898176,8126898176
0.0063,44744704,44744704,0.68,164491264,164491264,0,44515328,5,4.2,5.8,829214720,829214720,829214720,8126898176,8126898176,8126898176
0.0068,44744704,44744704,0.67,164388864,164388864,0,44515328,2.9,3,2.8,829214720,829214720,829214720,8126898176,8126898176,8126898176
0.0066,44744704,44744704,0.2,164388864,164388864,0,44515328,3.7,4,3.4,829210624,829210624,829210624,8126898176,8126898176,8126898176
0.0062,44744704,44744704,0.23,164388864,164388864,0,44515328,2.9,3.2,2.6,829468672,829468672,829468672,8126898176,8126898176,8126898176
0.0071,44744704,44744704,0.24,164388864,164388864,0,44515328,3.9,3.8,4,829210624,829210624,829210624,8126898176,8126898176,8126898176
0.004,44744704,44744704,0.2,164388864,164388864,0,44515328,3,2.6,3.4,829435904,829435904,829435904,8126898176,8126898176,8126898176
0.006,44744704,44744704,0.22,164388864,164388864,0,44515328,3.7,3.6,3.8,829177856,829177856,829177856,8126898176,8126898176,8126898176
0.0088,44744704,44744704,0.22,164388864,164388864,0,44515328,2.8,3,2.6,828940288,828940288,828940288,8126898176,8126898176,8126898176
0.0028,44744704,44744704,0.22,164388864,164388864,0,44515328,3.9,3.4,4.4,829177856,829177856,829177856,8126898176,8126898176,8126898176
0.0061,44744704,44744704,0.24,164388864,164388864,0,44515328,3.1,3,3.2,829177856,829177856,829177856,8126898176,8126898176,8126898176
0.011,44744704,44744704,0.2,164388864,164388864,0,44515328,3.8,3.8,3.8,829210624,829210624,829210624,8126898176,8126898176,8126898176
0.0045,44744704,44744704,0.31,164458496,164458496,0,44515328,3.1,3.4,2.8,828952576,828952576,828952576,8126898176,8126898176,8126898176
1.6,44744704,44744704,1.2,164503552,164503552,0.13,47521792,12,12,12,829210624,829210624,829210624,8126898176,8126898176,8126898176
4.6,44744704,44744704,2.5,164536320,164536320,0.13,47521792,17,19,14,829984768,829984768,829984768,8126898176,8126898176,8126898176
5.9,44744704,44744704,3.6,164204544,164204544,0,47521792,19,21,17,829210624,829210624,829210624,8126898176,8126898176,8126898176
5.8,44744704,44744704,4,164286464,164286464,0,47521792,18,21,15,829206528,829206528,829206528,8126898176,8126898176,8126898176
6,44744704,44744704,4.2,164167680,164167680,0,47521792,21,21,20,829206528,829206528,829206528,8126898176,8126898176,8126898176
7.2,44744704,44744704,4,164118528,164118528,0,47521792,19,21,16,828948480,828948480,828948480,8126898176,8126898176,8126898176
6.9,44744704,44744704,3.7,164401152,164401152,0,47521792,18,18,17,829173760,829173760,829173760,8126898176,8126898176,8126898176
5.7,44744704,44744704,3.7,164229120,164229120,0,47521792,16,17,15,829173760,829173760,829173760,8126898176,8126898176,8126898176
5.3,44744704,44744704,3.1,164433920,164433920,0,47521792,18,18,18,829173760,829173760,829173760,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.4,164347904,164347904,0,47521792,18,17,18,829431808,829431808,829431808,8126898176,8126898176,8126898176
6.2,44744704,44744704,3.7,164208640,164208640,0,47521792,19,20,18,829431808,829431808,829431808,8126898176,8126898176,8126898176
6.7,44744704,44744704,3.6,164290560,164290560,0,47521792,17,16,18,829431808,829431808,829431808,8126898176,8126898176,8126898176
6,44744704,44744704,4.5,164532224,164532224,0,47521792,20,18,22,829689856,829689856,829689856,8126898176,8126898176,8126898176
5.5,44744704,44744704,4.6,164495360,164495360,0,47521792,17,18,15,829173760,829173760,829173760,8126898176,8126898176,8126898176
6.1,44744704,44744704,3.7,164589568,164589568,0,47521792,18,17,20,829173760,829173760,829173760,8126898176,8126898176,8126898176
7,44744704,44744704,4.4,164552704,164552704,0,47521792,21,26,15,828915712,828915712,828915712,8126898176,8126898176,8126898176
7.6,44744704,44744704,4.8,164438016,164438016,0,47521792,23,26,19,828915712,828915712,828915712,8126898176,8126898176,8126898176
7.3,44744704,44744704,4.4,164544512,164544512,0,47521792,20,23,17,829173760,829173760,829173760,8126898176,8126898176,8126898176
5.8,44744704,44744704,3.6,164487168,164487168,0,47521792,17,19,14,829173760,829173760,829173760,8126898176,8126898176,8126898176
3.5,44744704,44744704,2.2,164638720,164638720,0,47521792,6.9,7.2,6.6,829173760,829173760,829173760,8126898176,8126898176,8126898176
1.1,44744704,44744704,0.97,164376576,164376576,0,47521792,3.8,3.6,4,830205952,830205952,830205952,8126898176,8126898176,8126898176
0.0063,44744704,44744704,0.24,164376576,164376576,0,47521792,3.4,3.8,3,829431808,829431808,829431808,8126898176,8126898176,8126898176
0.0066,44744704,44744704,0.24,164380672,164380672,0,47521792,3.5,3.6,3.4,829173760,829173760,829173760,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.22,164380672,164380672,0,47521792,3.1,3.4,2.8,829173760,829173760,829173760,8126898176,8126898176,8126898176
0.0065,44744704,44744704,0.72,164741120,164741120,0,47521792,5.2,4.4,6,828915712,828915712,828915712,8126898176,8126898176,8126898176
0.41,44744704,44744704,0.9,164782080,164782080,3.1,50524160,7.2,9.8,4.6,829431808,829431808,829431808,8126898176,8126898176,8126898176
2.7,44744704,44744704,1.3,164577280,164577280,3.1,50524160,14,14,13,829173760,829173760,829173760,8126898176,8126898176,8126898176
5.1,44744704,44744704,3.2,164679680,164679680,0.0012,50524160,20,20,19,829173760,829173760,829173760,8126898176,8126898176,8126898176
6.5,44744704,44744704,4.1,164753408,164753408,2.6,50524160,20,21,18,829173760,829173760,829173760,8126898176,8126898176,8126898176
6.7,44744704,44744704,3.7,164589568,164589568,4.6,50524160,20,23,18,829689856,829689856,829689856,8126898176,8126898176,8126898176
6.3,44744704,44744704,3.8,164827136,164827136,2,50524160,24,27,21,829173760,829173760,829173760,8126898176,8126898176,8126898176
6.7,44744704,44744704,3.9,164782080,164782080,3.2,50524160,18,23,14,829173760,829173760,829173760,8126898176,8126898176,8126898176
6.9,44744704,44744704,3.8,164614144,164614144,3.2,50524160,18,21,15,829173760,829173760,829173760,8126898176,8126898176,8126898176
6.5,44744704,44744704,3.7,164700160,164700160,0,50524160,22,22,21,829173760,829173760,829173760,8126898176,8126898176,8126898176
5.6,44744704,44744704,3.3,164765696,164765696,3.4,50524160,18,19,17,829431808,829431808,829431808,8126898176,8126898176,8126898176
7.2,44744704,44744704,3.8,164732928,164732928,3.4,50524160,23,22,23,829157376,829157376,829157376,8126898176,8126898176,8126898176
6.9,44744704,44744704,4.6,164806656,164806656,3.1,50528256,21,24,19,829415424,829415424,829415424,8126898176,8126898176,8126898176
5.6,44744704,44744704,4,164773888,164773888,3.1,50528256,21,22,20,829177856,829177856,829177856,8126898176,8126898176,8126898176
