"Time","Acme Web CPU Usage","Acme Web Memory Usage","MongoDB CPU Usage","MongoDB Memory Usage","VM 1 Avg Host CPU Usage","VM 1 Host CPU 0 Usage","VM 1 Host CPU 1 Usage","VM 1 Host Mem Usage","VM 1 Host Mem Total","VM 2 Avg Host CPU Usage","VM 2 Host CPU 0 Usage","VM 2 Host CPU 1 Usage","VM 2 Host Mem Usage","VM 2 Host Mem Total"
2022-03-04 12:03:20,4.6,44142592,1.5,86425600,6.7,6.0,7.4,712966144,8346394624,3.4,3.0,3.8,746340352,8126898176
2022-03-04 12:03:25,3.8,44298240,1.7,86433792,6.1,6.2,6.0,713449472,8346394624,3.7,4.2,3.2,746831872,8126898176
2022-03-04 12:03:30,3.7,44359680,1.8,86388736,6.0,6.2,5.8,713650176,8346394624,3.2,3.0,3.4,746553344,8126898176
2022-03-04 12:03:35,4.8,44765184,2.0,86380544,6.4,6.2,6.6,714866688,8346394624,4.0,3.4,4.6,746532864,8126898176
2022-03-04 12:03:40,4.9,44929024,2.0,86433792,6.4,6.8,6.0,714285056,8346394624,3.2,2.8,3.6,746762240,8126898176
2022-03-04 12:03:45,4.6,44863488,1.8,86425600,6.2,6.8,5.6,714485760,8346394624,3.8,3.8,3.8,746741760,8126898176
2022-03-04 12:03:50,5.7,44871680,1.7,86302720,6.2,6.8,5.6,714428416,8346394624,3.2,3.0,3.4,746725376,8126898176
2022-03-04 12:03:55,5.6,44875776,2.0,86544384,7.5,8.0,7.0,714600448,8346394624,4.0,3.4,4.6,746958848,8126898176
2022-03-04 12:04:00,5.3,44879872,2.2,86437888,7.1,8.0,6.2,714260480,8346394624,3.4,3.8,3.0,746926080,8126898176
2022-03-04 12:04:05,5.8,44879872,1.8,86663168,6.6,7.2,6.0,714448896,8346394624,3.9,4.2,3.6,746807296,8126898176
2022-03-04 12:04:10,5.9,44904448,1.9,86843392,6.9,7.8,6.0,714649600,8346394624,3.5,3.2,3.8,746778624,8126898176
2022-03-04 12:04:15,5.5,43786240,2.3,86839296,6.8,6.2,7.4,713535488,8346394624,3.6,3.4,3.8,746995712,8126898176
