Acme Web CPU Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,VM 1 Avg Host CPU Usage,VM 1 Host CPU 0 Usage,VM 1 Host CPU 1 Usage,VM 1 Host Mem Usage,VM 1 Host Mem Total,VM 2 Avg Host CPU Usage,VM 2 Host CPU 0 Usage,VM 2 Host CPU 1 Usage,VM 2 Host Mem Usage,VM 2 Host Mem Total
0.013,47312896,0.24,148148224,3.8,4.4,3.2,822362112,8346394624,3.3,2.4,4.2,972681216,8126898176
0.0052,47312896,0.88,148262912,4,4.6,3.4,822620160,8346394624,2.8,2.4,3.2,972111872,8126898176
0.011,47312896,0.87,148369408,4.1,4.6,3.6,822628352,8346394624,2.1,1.6,2.6,971595776,8126898176
1,47312896,0.26,148414464,4.6,3.8,5.4,822628352,8346394624,3.1,3.4,2.8,970870784,8126898176
3.6,47034368,0.73,148525056,8.1,9.8,6.4,823087104,8346394624,3.4,3,3.8,972083200,8126898176
5.7,47403008,1.5,148455424,11,10,12,823234560,8346394624,7.6,7.4,7.8,970637312,8126898176
5.2,47419392,1.6,148336640,9.6,10,9.2,824471552,8346394624,7.7,7.6,7.8,970625024,8126898176
3.9,47468544,1.6,148238336,12,13,11,825110528,8346394624,6.9,6.6,7.2,971030528,8126898176
4.8,47525888,1.7,148451328,11,11,9.8,826347520,8346394624,7.3,7.6,7,971214848,8126898176
5,47575040,1.9,148353024,10,11,9.6,826507264,8346394624,7,7.2,6.8,971173888,8126898176
3.7,47624192,1.8,148389888,12,10,14,825950208,8346394624,6.9,7,6.8,971120640,8126898176
5,44904448,1.5,148406272,10,10,10,826105856,8346394624,8.2,8.7,7.7,971325440,8126898176
5.9,44904448,1.9,148439040,10,10,10,823447552,8346394624,8.3,7.7,8.9,971911168,8126898176
5.5,44904448,2.9,148492288,12,11,12,824643584,8346394624,8.1,8,8.2,972115968,8126898176
5.1,44904448,3.2,148656128,12,12,11,823771136,8346394624,6.4,6.4,6.4,971542528,8126898176
4.4,44904448,2.2,148553728,9.8,10,9.4,824479744,8346394624,9.2,9,9.4,971268096,8126898176
4.6,44908544,1.8,148680704,13,13,13,824074240,8346394624,7.3,7.2,7.4,970375168,8126898176
4.6,44953600,2,148705280,12,11,13,823967744,8346394624,6.7,7,6.4,971104256,8126898176
4.1,44953600,2,148914176,8,7.6,8.4,825487360,8346394624,8,8.6,7.4,970784768,8126898176
4.4,44953600,1.8,148934656,11,11,10,824639488,8346394624,7.9,7.8,8,969482240,8126898176
4.3,44953600,1.9,148828160,10,11,9.2,824025088,8346394624,6.7,6.6,6.8,968593408,8126898176
3.8,44953600,2.1,148852736,9.2,8.4,10,824553472,8346394624,8.1,7.6,8.6,969572352,8126898176
3.8,44953600,1.8,148656128,11,12,11,825765888,8346394624,7.2,6.8,7.6,969506816,8126898176
4.1,44953600,1.8,148680704,9.8,10,9.6,827473920,8346394624,7.2,6.4,8,968429568,8126898176
3.9,44953600,2,148770816,9,10,7.8,827904000,8346394624,9.1,8,10,968331264,8126898176
4.7,44953600,2.3,148955136,10,11,9,827797504,8346394624,7.8,7.8,7.8,963592192,8126898176
6.2,44957696,2.6,149090304,11,12,9.6,828755968,8346394624,6.3,6.6,6,963796992,8126898176
6,44957696,1.9,149241856,11,13,9.4,826568704,8346394624,9.1,9.2,9,963715072,8126898176
6.6,45019136,1.6,149012480,12,13,12,827768832,8346394624,7.1,7.4,6.8,963928064,8126898176
6.3,45080576,2.3,149037056,11,9.4,13,827162624,8346394624,7.3,7,7.6,963682304,8126898176
5.4,45080576,2.3,149110784,8.4,7.6,9.2,827068416,8346394624,8,7.8,8.2,963538944,8126898176
5.5,45080576,1.8,149004288,11,11,11,827297792,8346394624,8.3,8.2,8.4,964001792,8126898176
3.8,45080576,1.7,148975616,8.9,9,8.8,826953728,8346394624,6,6,6,964210688,8126898176
1.4,45080576,1.4,148914176,6.7,8.4,5,827154432,8346394624,5.5,5.4,5.6,963657728,8126898176
0.064,45080576,0.73,148918272,5.3,7,3.6,826802176,8346394624,2.4,2.2,2.6,963657728,8126898176
0.012,45080576,0.31,148918272,4.7,4.2,5.2,827027456,8346394624,3,3,3,963657728,8126898176
0.01,45080576,0.26,148918272,3.7,4.2,3.2,827027456,8346394624,4,3.6,4.4,963506176,8126898176
0.011,45080576,1,149041152,4.1,3.8,4.4,826769408,8346394624,2.5,2.4,2.6,963506176,8126898176
0.011,45080576,1,149131264,3.9,4.4,3.4,826511360,8346394624,2.9,2.6,3.2,963506176,8126898176
0.97,45211648,0.27,149041152,4.4,4.8,4,826826752,8346394624,2.5,2.8,2.2,963497984,8126898176
3.2,45084672,0.68,149184512,8.1,9.4,6.8,827043840,8346394624,3.9,4.2,3.6,963743744,8126898176
5.4,45084672,1.8,149086208,12,13,10,828403712,8346394624,8.7,8.8,8.6,963719168,8126898176
5.2,45117440,2,149229568,9.7,8.8,11,828989440,8346394624,13,13,12,963821568,8126898176
4.5,45334528,1.7,149127168,13,13,14,828923904,8346394624,11,11,10,964767744,8126898176
5.2,45514752,2,149012480,12,12,11,828559360,8346394624,9.8,10,9.6,963653632,8126898176
4.9,45596672,1.9,149032960,11,11,11,828751872,8346394624,12,12,11,964063232,8126898176
4.3,45715456,1.7,149073920,14,14,15,829411328,8346394624,11,11,11,963719168,8126898176
6,45924352,1.7,149094400,14,14,13,827072512,8346394624,8.9,8.6,9.2,964661248,8126898176
7.5,45924352,1.9,149254144,11,13,10,827498496,8346394624,15,14,15,963706880,8126898176
7.1,45924352,3,149086208,14,14,14,824225792,8346394624,11,10,11,963362816,8126898176
6.7,45928448,3,149233664,13,14,13,823848960,8346394624,10,10,11,962506752,8126898176
6.7,45973504,2.1,149139456,12,13,11,824561664,8346394624,12,13,12,963678208,8126898176
6.1,46014464,2.1,149032960,16,16,15,825196544,8346394624,11,11,11,963080192,8126898176
5.5,46071808,1.8,149057536,13,13,14,826482688,8346394624,8.9,8.8,9,963047424,8126898176
4.7,46137344,2,149213184,9.8,10,9.4,825774080,8346394624,13,13,13,962863104,8126898176
5.1,46202880,1.9,149233664,11,12,11,826056704,8346394624,9.9,10,9.4,963833856,8126898176
5.5,46202880,1.9,149258240,13,11,14,827248640,8346394624,9.7,10,9.4,963289088,8126898176
4.9,46223360,2.1,149286912,10,9.8,11,828825600,8346394624,11,11,12,964780032,8126898176
4.8,46223360,1.7,149196800,14,13,14,829333504,8346394624,11,12,11,963940352,8126898176
4.1,46276608,1.6,149344256,12,11,12,829218816,8346394624,8.8,8.6,9,964599808,8126898176
4.4,46391296,1.9,149127168,9.2,9.4,9,829788160,8346394624,12,12,13,964337664,8126898176
5.1,43986944,2.7,149336064,12,10,13,829779968,8346394624,12,12,12,964726784,8126898176
5.5,44191744,2.5,149356544,13,12,14,828010496,8346394624,9.3,8.8,9.8,964648960,8126898176
5.8,44081152,1.6,149245952,12,13,10,827531264,8346394624,11,11,11,964808704,8126898176
5.5,44081152,2.1,149475328,13,13,14,829177856,8346394624,12,11,13,964980736,8126898176
5.1,44081152,2,149491712,13,13,13,828149760,8346394624,9.8,9.6,10,965369856,8126898176
4.6,44085248,1.8,149450752,9.6,9.6,9.6,828452864,8346394624,11,11,12,965533696,8126898176
5,44085248,2.3,149606400,12,14,10,829726720,8346394624,13,12,13,975048704,8126898176
4.3,44085248,2.1,149385216,13,13,13,828542976,8346394624,9.5,9.2,9.8,976928768,8126898176
1.7,44085248,1.4,149393408,8.4,6.8,10,830144512,8346394624,8.1,8,8.2,976560128,8126898176
0.29,44085248,0.71,149397504,5.8,5.6,6,828776448,8346394624,3,2.6,3.4,976031744,8126898176
0.012,44085248,0.33,149397504,3.6,4.4,2.8,829034496,8346394624,2.3,2.4,2.2,975806464,8126898176
0.012,44085248,0.28,149397504,4.2,3.6,4.8,828776448,8346394624,4.1,3.4,4.8,975724544,8126898176
0.011,44085248,0.95,149516288,6,5.6,6.4,818122752,8346394624,2.3,2,2.6,975724544,8126898176
0.011,44085248,0.92,149577728,4.2,4.8,3.6,817864704,8346394624,2.9,2.8,3,975462400,8126898176
0.76,44089344,0.24,149540864,4.1,4.8,3.4,818130944,8346394624,2.3,1.8,2.8,975458304,8126898176
3.7,44474368,0.58,149770240,8.3,8.4,8.2,817676288,8346394624,4,3.8,4.2,975446016,8126898176
5,44621824,1.5,149577728,12,13,12,820498432,8346394624,11,11,11,975659008,8126898176
4.5,44666880,1.9,149467136,19,17,20,822595584,8346394624,13,13,13,977821696,8126898176
4.7,44707840,1.7,149487616,13,15,12,822718464,8346394624,16,15,16,977911808,8126898176
4.3,44711936,1.8,149848064,17,18,17,823418880,8346394624,17,17,17,973877248,8126898176
4.8,44777472,1.8,149737472,15,15,15,824381440,8346394624,12,12,12,974745600,8126898176
5,44781568,1.6,149839872,15,14,16,823791616,8346394624,13,14,13,973836288,8126898176
4.7,44912640,1.7,149856256,15,12,18,824709120,8346394624,17,17,17,973979648,8126898176
6.6,44789760,2,150151168,15,15,15,824586240,8346394624,14,13,14,973099008,8126898176
7.5,44851200,2.8,150134784,16,18,14,826372096,8346394624,14,15,14,973234176,8126898176
6.9,44888064,2.8,150175744,14,15,13,827293696,8346394624,17,16,17,974606336,8126898176
7.2,44912640,2.2,150208512,17,17,17,826212352,8346394624,12,12,12,973217792,8126898176
6.9,45015040,2,150437888,15,16,14,827002880,8346394624,14,13,14,973365248,8126898176
5.8,45096960,1.8,150458368,14,11,18,827445248,8346394624,17,17,16,973729792,8126898176
4.9,45203456,1.9,150257664,15,14,17,827678720,8346394624,12,12,12,974123008,8126898176
4.8,45420544,2.2,150282240,14,14,15,828653568,8346394624,15,15,14,974008320,8126898176
4.9,45629440,2.1,150441984,13,15,10,827895808,8346394624,16,16,17,974110720,8126898176
5.2,45576192,1.7,150458368,15,14,16,828293120,8346394624,13,13,13,973987840,8126898176
4.8,45629440,1.8,150351872,17,19,14,828088320,8346394624,16,16,16,974442496,8126898176
4.4,45707264,1.9,150249472,12,14,9.8,827899904,8346394624,16,16,16,974561280,8126898176
6,43319296,1.6,150347776,15,18,11,828116992,8346394624,15,15,15,973778944,8126898176
6.7,43323392,2.5,150458368,15,16,14,827109376,8346394624,14,14,14,974708736,8126898176
6.4,43331584,2.7,150568960,13,13,12,826523648,8346394624,17,16,17,973778944,8126898176
5.4,43425792,1.6,150589440,16,16,15,826941440,8346394624,12,12,12,973668352,8126898176
5.7,43507712,1.9,150548480,16,16,16,827432960,8346394624,14,14,14,974045184,8126898176
6.3,43573248,2,150568960,13,14,12,827789312,8346394624,16,15,16,974491648,8126898176
4.9,43573248,2.1,150736896,15,17,13,827846656,8346394624,13,13,14,975089664,8126898176
4.8,43651072,2.1,150626304,14,14,13,829087744,8346394624,14,14,15,974155776,8126898176
4.5,43651072,1.7,150695936,13,15,10,828076032,8346394624,16,16,16,974811136,8126898176
2.1,43651072,1.6,150712320,14,12,16,827789312,8346394624,15,15,15,975216640,8126898176
0.23,43651072,0.85,150740992,7.4,6.2,8.6,828514304,8346394624,3.2,3.2,3.2,974163968,8126898176
0.013,43651072,0.26,150740992,4.5,4.4,4.6,828014592,8346394624,2.4,2.2,2.6,974163968,8126898176
0.01,43651072,0.22,150740992,3.7,3.6,3.8,828272640,8346394624,4.2,5.4,3,973791232,8126898176
0.012,43651072,0.99,150859776,4.2,5,3.4,828014592,8346394624,2.1,1.8,2.4,973791232,8126898176
0.012,43651072,0.99,150958080,4.1,3.4,4.8,827756544,8346394624,3.2,3.2,3.2,973529088,8126898176
0.54,43913216,0.26,150847488,4.2,3.6,4.8,827764736,8346394624,2.3,2,2.6,973266944,8126898176
3.6,44941312,0.53,151093248,7.6,7.8,7.4,829288448,8346394624,3.9,4.2,3.6,973250560,8126898176
5.3,45355008,1.1,150872064,12,12,13,828993536,8346394624,14,14,14,973430784,8126898176
4.7,45195264,1.9,151076864,18,20,15,830091264,8346394624,15,15,14,973762560,8126898176
5,45199360,2,150966272,14,14,14,826634240,8346394624,18,18,18,976961536,8126898176
4.8,45236224,1.8,151130112,14,15,14,826310656,8346394624,22,22,22,977821696,8126898176
4.4,45240320,2,151146496,15,18,13,827940864,8346394624,14,14,14,977162240,8126898176
4.2,45273088,1.9,150949888,15,14,16,825864192,8346394624,18,18,18,977223680,8126898176
5.1,45273088,1.8,150970368,17,15,19,826654720,8346394624,21,20,21,977317888,8126898176
6.2,45273088,1.9,150900736,18,20,16,827056128,8346394624,17,17,17,978382848,8126898176
5.3,45342720,2.9,151011328,16,19,13,827293696,8346394624,17,17,17,978817024,8126898176
4.9,45387776,2.9,151027712,15,15,15,827629568,8346394624,21,20,21,975982592,8126898176
5.8,45387776,2.1,151052288,18,19,17,827879424,8346394624,15,15,15,975060992,8126898176
5.8,45461504,1.9,151248896,15,14,15,829095936,8346394624,18,18,17,975740928,8126898176
5.5,45531136,1.9,151273472,17,19,15,828739584,8346394624,21,21,21,976818176,8126898176
4.7,45531136,1.7,151236608,17,18,16,828674048,8346394624,15,14,15,976670720,8126898176
4.2,45584384,1.7,151257088,15,17,13,828612608,8346394624,17,17,18,976572416,8126898176
5.1,45735936,1.7,151355392,15,17,12,829124608,8346394624,20,20,20,976850944,8126898176
5.2,46018560,1.9,151384064,18,15,20,829288448,8346394624,14,14,14,976195584,8126898176
4.5,46055424,2,151322624,14,14,14,830001152,8346394624,18,18,18,976297984,8126898176
3.9,46149632,1.7,151474176,17,18,16,830414848,8346394624,20,20,20,977158144,8126898176
5.1,44904448,1.6,151363584,15,18,13,830545920,8346394624,16,15,17,977272832,8126898176
5.9,44855296,2.6,151658496,15,17,14,829554688,8346394624,18,17,18,978612224,8126898176
4.7,44855296,2.8,151695360,15,14,15,829468672,8346394624,19,19,19,977362944,8126898176
4.6,44933120,2,151715840,17,14,19,830717952,8346394624,15,15,15,977752064,8126898176
5,44933120,2,151937024,16,15,16,831172608,8346394624,18,18,17,977813504,8126898176
5,45023232,2.3,151838720,16,15,17,832135168,8346394624,19,19,19,978219008,8126898176
4.8,45338624,2.4,152002560,16,15,18,832081920,8346394624,16,16,16,978092032,8126898176
4.5,45117440,1.9,152018944,16,15,18,833290240,8346394624,17,17,17,978161664,8126898176
4.1,45117440,1.8,152133632,13,16,9.4,833224704,8346394624,18,19,18,978800640,8126898176
2,45117440,1.8,152023040,15,12,17,833417216,8346394624,16,16,16,979415040,8126898176
0.29,45117440,1,152023040,5.9,7.6,4.2,833413120,8346394624,2.9,3,2.8,978112512,8126898176
0.01,45117440,0.34,152023040,5.8,5.6,6,834801664,8346394624,2.3,2,2.6,978112512,8126898176
0.0096,45117440,0.29,152023040,3.9,3.8,4,833798144,8346394624,4.1,3.6,4.6,977846272,8126898176
0.01,45117440,0.99,152141824,4.3,4.8,3.8,833564672,8346394624,2.1,2.2,2,977588224,8126898176
0.01,45117440,0.96,152121344,3.9,4.2,3.6,833306624,8346394624,2.9,2.8,3,977330176,8126898176
0.26,45117440,0.27,152051712,4.6,4.6,4.6,833355776,8346394624,2.2,2,2.4,977072128,8126898176
2.6,45682688,0.46,152276992,5,4.8,5.2,833331200,8346394624,3.9,4,3.8,977858560,8126898176
4.8,45654016,1.3,152084480,12,12,12,830836736,8346394624,16,16,17,976932864,8126898176
4.3,45654016,2,152109056,17,17,17,833556480,8346394624,18,18,17,977596416,8126898176
4.3,45654016,1.9,152129536,18,20,17,828657664,8346394624,19,19,19,979161088,8126898176
4.4,45654016,1.9,152227840,14,12,16,827445248,8346394624,23,24,23,981815296,8126898176
4.6,45654016,2,152379392,21,24,18,829759488,8346394624,22,22,22,981602304,8126898176
4.6,45654016,1.8,152236032,17,21,14,831168512,8346394624,18,17,18,980590592,8126898176
4.8,45654016,1.9,152125440,17,20,14,829693952,8346394624,25,24,25,981315584,8126898176
5.4,45654016,2.1,152354816,19,20,18,829640704,8346394624,24,25,23,982257664,8126898176
5.4,45654016,2.7,152264704,20,23,17,829952000,8346394624,17,18,16,981790720,8126898176
5.7,45654016,2.9,152301568,17,18,17,829841408,8346394624,25,25,25,982126592,8126898176
5.2,45654016,2,152326144,19,20,19,830541824,8346394624,21,21,21,982437888,8126898176
4.5,45654016,2,152453120,18,22,14,830377984,8346394624,17,17,17,982749184,8126898176
4.6,45690880,2.2,152485888,16,14,19,829984768,8346394624,24,24,24,982786048,8126898176
5,45694976,2.1,152457216,20,21,19,830246912,8346394624,22,22,22,982704128,8126898176
4.2,45694976,1.8,152604672,18,16,19,830111744,8346394624,16,17,16,982515712,8126898176
4.4,45801472,1.8,152756224,16,16,17,830246912,8346394624,25,25,24,982740992,8126898176
5.2,45957120,1.9,152776704,18,22,13,831217664,8346394624,21,21,21,982814720,8126898176
4.3,45998080,1.7,152969216,19,14,24,830115840,8346394624,17,17,17,982634496,8126898176
4,46030848,1.6,152858624,16,13,18,830287872,8346394624,24,25,23,982659072,8126898176
4.6,46272512,1.9,152825856,19,22,17,831533056,8346394624,22,23,21,998785024,8126898176
5.6,45178880,2.5,152940544,19,21,16,831238144,8346394624,17,17,17,993173504,8126898176
5.9,45178880,2.3,153223168,17,19,15,830144512,8346394624,25,25,25,989044736,8126898176
5.9,45178880,1.7,153116672,19,22,16,831102976,8346394624,20,20,20,989913088,8126898176
6.9,45309952,1.8,153251840,21,22,20,830267392,8346394624,17,17,17,989220864,8126898176
6.9,45453312,2.1,153239552,17,15,19,830681088,8346394624,24,24,24,989241344,8126898176
5.7,45453312,2.4,153141248,19,20,18,831172608,8346394624,21,21,21,989057024,8126898176
5.8,45453312,2.1,153026560,20,21,19,831180800,8346394624,17,17,17,989106176,8126898176
4.4,45453312,1.7,153305088,15,19,11,831004672,8346394624,24,24,24,989138944,8126898176
2.2,45453312,1.6,153194496,17,18,17,831512576,8346394624,20,20,20,989474816,8126898176
0.82,45453312,1.2,153235456,9.3,12,6.6,831471616,8346394624,3.3,2.8,3.8,989696000,8126898176
0.012,45453312,0.42,153235456,5,4,6,831713280,8346394624,2.4,2,2.8,988663808,8126898176
0.011,45453312,0.22,153235456,4.6,4.2,5,831713280,8346394624,4,4.8,3.2,988573696,8126898176
0.011,45453312,1,153493504,3.9,4.6,3.2,831455232,8346394624,2.4,2.6,2.2,988315648,8126898176
0.011,45453312,1,153493504,4.2,4.8,3.6,831422464,8346394624,2.8,2.6,3,988053504,8126898176
0.32,45453312,0.25,153391104,3.8,4.4,3.2,831430656,8346394624,2.3,2.6,2,988827648,8126898176
2.1,45649920,0.44,153624576,7.6,7,8.2,820994048,8346394624,3.2,3.2,3.2,987533312,8126898176
5.4,46264320,0.85,153391104,10,9.6,10,821895168,8346394624,14,15,14,987185152,8126898176
5.8,46264320,1.7,153313280,29,29,28,827109376,8346394624,25,25,25,989696000,8126898176
4.8,46264320,2,153460736,25,26,24,830619648,8346394624,19,19,19,992960512,8126898176
5.6,46264320,1.6,153358336,18,21,16,831811584,8346394624,25,25,25,996102144,8126898176
5.6,46264320,1.7,153382912,19,16,22,832086016,8346394624,28,27,28,995885056,8126898176
4.7,46264320,2.1,153600000,22,22,22,833409024,8346394624,19,19,20,996691968,8126898176
4.6,46264320,2.1,153497600,18,21,16,835457024,8346394624,23,23,22,996474880,8126898176
6.8,46264320,1.7,153407488,21,25,18,834691072,8346394624,29,30,29,995893248,8126898176
7.1,46264320,2.8,153608192,23,22,24,834781184,8346394624,19,19,19,996032512,8126898176
6.1,46268416,3.1,153522176,19,17,20,833454080,8346394624,23,23,24,996192256,8126898176
5.7,46268416,2.2,153546752,20,20,21,833646592,8346394624,27,27,27,996220928,8126898176
5.3,46268416,2.1,153645056,20,18,23,833798144,8346394624,19,19,18,996298752,8126898176
5.5,46399488,2.3,153673728,22,24,20,834416640,8346394624,23,24,22,995803136,8126898176
4.4,46346240,1.9,153706496,20,23,16,834842624,8346394624,27,28,27,996589568,8126898176
4.5,46419968,1.6,153722880,20,21,18,834662400,8346394624,19,19,18,995602432,8126898176
5.7,46632960,2,153808896,20,20,20,834064384,8346394624,24,23,24,995942400,8126898176
5.1,46718976,2.1,153706496,17,20,13,834928640,8346394624,27,27,27,997208064,8126898176
4.7,46895104,2,153862144,19,23,16,835969024,8346394624,19,20,19,996589568,8126898176
4.7,46993408,1.9,154009600,19,20,18,838598656,8346394624,25,25,24,998068224,8126898176
3.9,47079424,1.7,153796608,17,13,21,838447104,8346394624,27,27,27,997400576,8126898176
5.1,44736512,2.7,153989120,20,21,20,838664192,8346394624,22,22,22,998232064,8126898176
6.3,44736512,3,154017792,19,20,17,837279744,8346394624,24,24,24,999583744,8126898176
5.4,44736512,1.9,154038272,16,16,16,836616192,8346394624,27,27,27,999346176,8126898176
5,44830720,1.7,153948160,20,19,21,836800512,8346394624,20,20,20,999804928,8126898176
5.2,44974080,2.1,154103808,22,20,23,835264512,8346394624,25,25,25,1000185856,8126898176
4.6,44974080,2.1,154144768,15,13,17,836767744,8346394624,27,27,27,1000341504,8126898176
4.3,45035520,1.9,154165248,22,24,19,837799936,8346394624,22,22,23,1000230912,8126898176
4.6,45035520,2,154136576,18,15,20,840757248,8346394624,24,23,25,1000955904,8126898176
3,45035520,1.9,154152960,15,16,14,841576448,8346394624,24,24,24,1002119168,8126898176
0.9,45035520,1.2,154370048,12,16,7.8,841719808,8346394624,7,7,7,1001062400,8126898176
0.037,45035520,0.46,154300416,6,5.8,6.2,842178560,8346394624,2.9,3,2.8,1001390080,8126898176
0.011,45035520,0.28,154497024,3.7,3.8,3.6,842432512,8346394624,2.2,2,2.4,1001062400,8126898176
