Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
19,54583296,54583296,11,190603264,190603264,50,48,53,828502016,828502016,828502016,8126898176,8126898176,8126898176
23,56446976,56446976,11,190734336,190734336,55,59,52,828485632,828485632,828485632,8126898176,8126898176,8126898176
25,58228736,58228736,12,190619648,190619648,53,50,57,828485632,828485632,828485632,8126898176,8126898176,8126898176
21,58908672,58908672,10,190619648,190619648,47,45,48,828485632,828485632,828485632,8126898176,8126898176,8126898176
21,57819136,57819136,9.9,190619648,190619648,49,46,51,828227584,828227584,828227584,8126898176,8126898176,8126898176
21,57884672,57884672,9.6,190734336,190734336,52,50,55,828743680,828743680,828743680,8126898176,8126898176,8126898176
22,57647104,57647104,9.8,190619648,190619648,51,48,55,828485632,828485632,828485632,8126898176,8126898176,8126898176
19,57806848,57806848,11,190619648,190619648,49,45,53,829517824,829517824,829517824,8126898176,8126898176,8126898176
17,58286080,58286080,10,190619648,190619648,49,47,50,828485632,828485632,828485632,8126898176,8126898176,8126898176
23,59973632,59973632,11,190734336,190734336,49,50,48,828485632,828485632,828485632,8126898176,8126898176,8126898176
22,60424192,60424192,9.8,190619648,190619648,49,50,49,828481536,828481536,828481536,8126898176,8126898176,8126898176
21,59924480,59924480,9.3,190730240,190730240,47,50,45,828481536,828481536,828481536,8126898176,8126898176,8126898176
21,60497920,60497920,9.1,190623744,190623744,45,46,45,828997632,828997632,828997632,8126898176,8126898176,8126898176
19,62087168,62087168,9.2,190738432,190738432,48,44,53,828997632,828997632,828997632,8126898176,8126898176,8126898176
19,61566976,61566976,9.9,190623744,190623744,50,49,51,828477440,828477440,828477440,8126898176,8126898176,8126898176
22,61022208,61022208,11,190738432,190738432,49,47,51,828735488,828735488,828735488,8126898176,8126898176,8126898176
22,62648320,62648320,11,190627840,190627840,48,47,49,828735488,828735488,828735488,8126898176,8126898176,8126898176
17,62709760,62709760,9.8,190738432,190738432,41,43,38,828477440,828477440,828477440,8126898176,8126898176,8126898176
9.4,62750720,62750720,5.4,190627840,190627840,13,16,11,828702720,828702720,828702720,8126898176,8126898176,8126898176
2.9,62750720,62750720,1.2,190738432,190738432,3.8,3.8,3.8,828702720,828702720,828702720,8126898176,8126898176,8126898176
0.0078,62750720,62750720,0.22,190627840,190627840,3.1,3,3.2,828444672,828444672,828444672,8126898176,8126898176,8126898176
0.0076,62750720,62750720,0.21,190738432,190738432,3.6,3.6,3.6,828444672,828444672,828444672,8126898176,8126898176,8126898176
