Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
0.0069,44711936,44711936,0.21,163536896,163536896,3.5,3.4,3.6,827740160,827740160,827740160,8126898176,8126898176,8126898176
1.4,44711936,44711936,0.65,163545088,163545088,10,13,8.4,827998208,827998208,827998208,8126898176,8126898176,8126898176
3.8,44711936,44711936,3.2,163536896,163536896,19,18,20,827998208,827998208,827998208,8126898176,8126898176,8126898176
6.3,44711936,44711936,4.3,163434496,163434496,17,16,18,827740160,827740160,827740160,8126898176,8126898176,8126898176
6.6,44711936,44711936,3,163360768,163360768,17,18,15,827740160,827740160,827740160,8126898176,8126898176,8126898176
5.6,44711936,44711936,3,163500032,163500032,19,19,19,827731968,827731968,827731968,8126898176,8126898176,8126898176
6.6,44711936,44711936,3.2,163565568,163565568,16,14,18,827990016,827990016,827990016,8126898176,8126898176,8126898176
6.2,44711936,44711936,2.7,163610624,163610624,16,14,18,827731968,827731968,827731968,8126898176,8126898176,8126898176
5.4,44711936,44711936,2.7,163352576,163352576,15,14,17,827731968,827731968,827731968,8126898176,8126898176,8126898176
5.4,44711936,44711936,2.9,163667968,163667968,16,16,15,827748352,827748352,827748352,8126898176,8126898176,8126898176
5.2,44711936,44711936,2.8,163733504,163733504,16,14,18,827748352,827748352,827748352,8126898176,8126898176,8126898176
5.2,44711936,44711936,2.9,163606528,163606528,16,17,15,827748352,827748352,827748352,8126898176,8126898176,8126898176
5.1,44711936,44711936,3,163401728,163401728,15,15,15,827748352,827748352,827748352,8126898176,8126898176,8126898176
5.2,44711936,44711936,3.1,163471360,163471360,17,18,16,827748352,827748352,827748352,8126898176,8126898176,8126898176
5.4,44711936,44711936,3.9,161681408,161681408,18,19,18,828522496,828522496,828522496,8126898176,8126898176,8126898176
5.6,44711936,44711936,3.9,161742848,161742848,18,18,18,827748352,827748352,827748352,8126898176,8126898176,8126898176
6.6,44711936,44711936,3.4,161955840,161955840,20,25,14,827715584,827715584,827715584,8126898176,8126898176,8126898176
8.1,44711936,44711936,3.7,161771520,161771520,20,22,19,827715584,827715584,827715584,8126898176,8126898176,8126898176
7.3,44711936,44711936,3.3,161607680,161607680,17,21,14,827748352,827748352,827748352,8126898176,8126898176,8126898176
5,44711936,44711936,3.1,161579008,161579008,14,14,15,828006400,828006400,828006400,8126898176,8126898176,8126898176
2.5,44711936,44711936,1.9,161587200,161587200,5.8,5.8,5.8,828006400,828006400,828006400,8126898176,8126898176,8126898176
0.59,44711936,44711936,0.5,161681408,161681408,3.7,3.8,3.6,828006400,828006400,828006400,8126898176,8126898176,8126898176
0.0065,44711936,44711936,0.22,161632256,161632256,2.9,2.4,3.4,827748352,827748352,827748352,8126898176,8126898176,8126898176
0.0076,44711936,44711936,0.21,161726464,161726464,3.7,3.2,4.2,828002304,828002304,828002304,8126898176,8126898176,8126898176
0.0079,44711936,44711936,0.18,161636352,161636352,2.7,2.6,2.8,827740160,827740160,827740160,8126898176,8126898176,8126898176
0.0065,44711936,44711936,0.21,161730560,161730560,3.8,4,3.6,827998208,827998208,827998208,8126898176,8126898176,8126898176
0.4,44711936,44711936,0.43,161648640,161648640,7.3,8.8,5.8,827998208,827998208,827998208,8126898176,8126898176,8126898176
3.6,44711936,44711936,2.6,161648640,161648640,17,15,20,827740160,827740160,827740160,8126898176,8126898176,8126898176
8.4,44711936,44711936,4.2,161734656,161734656,25,25,24,827740160,827740160,827740160,8126898176,8126898176,8126898176
8.8,44711936,44711936,3.8,161689600,161689600,26,29,23,827740160,827740160,827740160,8126898176,8126898176,8126898176
11,44711936,44711936,4.7,161812480,161812480,26,28,25,827740160,827740160,827740160,8126898176,8126898176,8126898176
11,44711936,44711936,4.2,161869824,161869824,24,26,22,827998208,827998208,827998208,8126898176,8126898176,8126898176
9.6,44711936,44711936,4,161857536,161857536,23,24,21,827998208,827998208,827998208,8126898176,8126898176,8126898176
10,44711936,44711936,4.4,161816576,161816576,24,23,25,827998208,827998208,827998208,8126898176,8126898176,8126898176
8.9,44711936,44711936,4,161779712,161779712,23,21,24,827998208,827998208,827998208,8126898176,8126898176,8126898176
9.5,44711936,44711936,4.2,161865728,161865728,24,24,24,827731968,827731968,827731968,8126898176,8126898176,8126898176
8.6,44711936,44711936,4.1,161959936,161959936,23,23,22,828248064,828248064,828248064,8126898176,8126898176,8126898176
9.7,44711936,44711936,4.5,161804288,161804288,28,27,30,827990016,827990016,827990016,8126898176,8126898176,8126898176
11,44711936,44711936,6.1,161738752,161738752,29,30,28,827990016,827990016,827990016,8126898176,8126898176,8126898176
9.3,44711936,44711936,5.8,161701888,161701888,23,26,20,827990016,827990016,827990016,8126898176,8126898176,8126898176
7.7,44711936,44711936,3.6,161763328,161763328,20,21,18,827731968,827731968,827731968,8126898176,8126898176,8126898176
8.2,44711936,44711936,3.4,161853440,161853440,20,20,19,827731968,827731968,827731968,8126898176,8126898176,8126898176
6.9,44711936,44711936,3.9,161931264,161931264,21,24,19,827723776,827723776,827723776,8126898176,8126898176,8126898176
7.2,44711936,44711936,4.1,162099200,162099200,20,20,21,827723776,827723776,827723776,8126898176,8126898176,8126898176
8.6,44711936,44711936,3.7,161906688,161906688,23,23,23,827981824,827981824,827981824,8126898176,8126898176,8126898176
8.3,44711936,44711936,3.5,162054144,162054144,21,23,19,827981824,827981824,827981824,8126898176,8126898176,8126898176
6.3,44711936,44711936,3.5,161992704,161992704,15,16,14,827981824,827981824,827981824,8126898176,8126898176,8126898176
2.2,44711936,44711936,2,161996800,161996800,4.3,4,4.6,828747776,828747776,828747776,8126898176,8126898176,8126898176
0.38,44711936,44711936,0.48,161869824,161869824,3.6,4,3.2,827715584,827715584,827715584,8126898176,8126898176,8126898176
0.0057,44711936,44711936,0.18,162000896,162000896,2.8,2.2,3.4,827715584,827715584,827715584,8126898176,8126898176,8126898176
0.0066,44711936,44711936,0.21,161886208,161886208,3.9,3.8,4,827715584,827715584,827715584,8126898176,8126898176,8126898176
0.0064,44711936,44711936,0.85,162103296,162103296,4.4,3.4,5.4,827715584,827715584,827715584,8126898176,8126898176,8126898176
0.0057,44711936,44711936,0.84,161988608,161988608,3.5,3.4,3.6,827715584,827715584,827715584,8126898176,8126898176,8126898176
0.91,44711936,44711936,0.6,162000896,162000896,6.2,6.6,5.8,827711488,827711488,827711488,8126898176,8126898176,8126898176
2.8,44711936,44711936,1.6,162181120,162181120,15,16,14,827711488,827711488,827711488,8126898176,8126898176,8126898176
5,44711936,44711936,2.5,162242560,162242560,16,17,15,827711488,827711488,827711488,8126898176,8126898176,8126898176
6.6,44711936,44711936,2.9,162037760,162037760,17,19,16,827969536,827969536,827969536,8126898176,8126898176,8126898176
6.7,44711936,44711936,3.5,161984512,161984512,18,20,16,827711488,827711488,827711488,8126898176,8126898176,8126898176
6.3,44711936,44711936,3.3,162037760,162037760,19,20,19,827711488,827711488,827711488,8126898176,8126898176,8126898176
5.8,44711936,44711936,2.8,162226176,162226176,16,17,15,827953152,827953152,827953152,8126898176,8126898176,8126898176
6.2,44711936,44711936,3.1,162029568,162029568,16,15,18,827953152,827953152,827953152,8126898176,8126898176,8126898176
6.1,44711936,44711936,2.8,162066432,162066432,16,15,17,827953152,827953152,827953152,8126898176,8126898176,8126898176
5.8,44711936,44711936,3.3,162111488,162111488,17,17,18,828211200,828211200,828211200,8126898176,8126898176,8126898176
6,44711936,44711936,4.2,162201600,162201600,19,19,19,827953152,827953152,827953152,8126898176,8126898176,8126898176
5.3,44711936,44711936,3.3,162250752,162250752,18,22,15,827953152,827953152,827953152,8126898176,8126898176,8126898176
5.7,44711936,44711936,2.9,162193408,162193408,16,17,15,828207104,828207104,828207104,8126898176,8126898176,8126898176
5.7,44711936,44711936,3.3,161992704,161992704,17,19,15,827695104,827695104,827695104,8126898176,8126898176,8126898176
5.5,44711936,44711936,3.2,162058240,162058240,16,15,16,828985344,828985344,828985344,8126898176,8126898176,8126898176
6.7,44711936,44711936,3.2,162258944,162258944,20,22,17,827953152,827953152,827953152,8126898176,8126898176,8126898176
7.1,44711936,44711936,3.4,162070528,162070528,21,21,20,827936768,827936768,827936768,8126898176,8126898176,8126898176
6.7,44711936,44711936,3.4,162144256,162144256,19,19,19,827936768,827936768,827936768,8126898176,8126898176,8126898176
6,44711936,44711936,3.3,162078720,162078720,17,20,13,827932672,827932672,827932672,8126898176,8126898176,8126898176
4,44711936,44711936,2.2,162234368,162234368,10,9.8,11,827932672,827932672,827932672,8126898176,8126898176,8126898176
1.3,44711936,44711936,0.96,162209792,162209792,3.1,3.2,3,827932672,827932672,827932672,8126898176,8126898176,8126898176
0.073,44711936,44711936,0.25,162111488,162111488,3.6,3.6,3.6,827932672,827932672,827932672,8126898176,8126898176,8126898176
0.0063,44711936,44711936,1.1,162324480,162324480,6.2,7,5.4,827674624,827674624,827674624,8126898176,8126898176,8126898176
0.006,44711936,44711936,1,162213888,162213888,2.9,2.4,3.4,827932672,827932672,827932672,8126898176,8126898176,8126898176
0.0072,44711936,44711936,0.2,162312192,162312192,3.6,3.2,4,827932672,827932672,827932672,8126898176,8126898176,8126898176
0.008,44711936,44711936,0.22,162213888,162213888,2.8,3,2.6,827932672,827932672,827932672,8126898176,8126898176,8126898176
1.9,44711936,44711936,0.83,162230272,162230272,12,12,11,827674624,827674624,827674624,8126898176,8126898176,8126898176
6.2,44711936,44711936,2.2,162160640,162160640,21,22,20,827932672,827932672,827932672,8126898176,8126898176,8126898176
9.4,44711936,44711936,3.6,162131968,162131968,26,27,24,827674624,827674624,827674624,8126898176,8126898176,8126898176
11,44711936,44711936,5.1,162000896,162000896,26,24,28,827932672,827932672,827932672,8126898176,8126898176,8126898176
10,44711936,44711936,4.9,162091008,162091008,22,23,22,827920384,827920384,827920384,8126898176,8126898176,8126898176
7.8,44711936,44711936,3.5,162287616,162287616,21,20,21,827658240,827658240,827658240,8126898176,8126898176,8126898176
8.1,44711936,44711936,3.5,162230272,162230272,23,21,24,827916288,827916288,827916288,8126898176,8126898176,8126898176
8.7,44711936,44711936,4.5,162082816,162082816,23,22,24,827916288,827916288,827916288,8126898176,8126898176,8126898176
8.2,44711936,44711936,5.3,162078720,162078720,25,27,22,827916288,827916288,827916288,8126898176,8126898176,8126898176
8.3,44711936,44711936,4.8,162295808,162295808,22,23,20,827658240,827658240,827658240,8126898176,8126898176,8126898176
8.5,44711936,44711936,4.9,162172928,162172928,26,25,27,827916288,827916288,827916288,8126898176,8126898176,8126898176
9.5,44711936,44711936,5,162144256,162144256,26,27,25,827916288,827916288,827916288,8126898176,8126898176,8126898176
10,44711936,44711936,4.4,162103296,162103296,25,28,22,827658240,827658240,827658240,8126898176,8126898176,8126898176
7.7,44711936,44711936,3.9,162177024,162177024,19,21,17,828399616,828399616,828399616,8126898176,8126898176,8126898176
6.1,44711936,44711936,3.9,162263040,162263040,20,22,18,828399616,828399616,828399616,8126898176,8126898176,8126898176
8,44711936,44711936,3.8,162074624,162074624,20,18,22,827625472,827625472,827625472,8126898176,8126898176,8126898176
7.6,44711936,44711936,3.3,162271232,162271232,21,22,20,827879424,827879424,827879424,8126898176,8126898176,8126898176
6.8,44711936,44711936,3.7,162111488,162111488,21,25,17,827879424,827879424,827879424,8126898176,8126898176,8126898176
7.8,44711936,44711936,4.7,162074624,162074624,23,23,23,827879424,827879424,827879424,8126898176,8126898176,8126898176
7.8,44711936,44711936,4.1,162217984,162217984,18,19,17,828166144,828166144,828166144,8126898176,8126898176,8126898176
4.9,44711936,44711936,3.1,162156544,162156544,12,11,12,828166144,828166144,828166144,8126898176,8126898176,8126898176
0.9,44711936,44711936,1.6,162029568,162029568,3.1,3,3.2,827908096,827908096,827908096,8126898176,8126898176,8126898176
0.0075,44711936,44711936,0.2,162115584,162115584,3.6,3.8,3.4,827908096,827908096,827908096,8126898176,8126898176,8126898176
0.0074,44711936,44711936,0.21,162033664,162033664,2.9,3.2,2.6,827908096,827908096,827908096,8126898176,8126898176,8126898176
0.0066,44711936,44711936,0.21,162115584,162115584,3.7,3.8,3.6,827908096,827908096,827908096,8126898176,8126898176,8126898176
0.0059,44711936,44711936,0.22,162033664,162033664,2.7,2.8,2.6,827908096,827908096,827908096,8126898176,8126898176,8126898176
0.062,44711936,44711936,0.29,162217984,162217984,4.3,4.6,4,827908096,827908096,827908096,8126898176,8126898176,8126898176
1.4,44711936,44711936,0.94,162033664,162033664,10,11,9.6,827908096,827908096,827908096,8126898176,8126898176,8126898176
4.2,44711936,44711936,2.1,162033664,162033664,16,16,15,828923904,828923904,828923904,8126898176,8126898176,8126898176
5.9,44711936,44711936,2.6,162091008,162091008,16,17,15,827891712,827891712,827891712,8126898176,8126898176,8126898176
5.8,44711936,44711936,2.8,162017280,162017280,18,22,14,827891712,827891712,827891712,8126898176,8126898176,8126898176
6.6,44711936,44711936,3.3,161882112,161882112,19,22,17,828665856,828665856,828665856,8126898176,8126898176,8126898176
6.9,44711936,44711936,4,161869824,161869824,19,18,20,828149760,828149760,828149760,8126898176,8126898176,8126898176
6.2,44711936,44711936,4.2,161939456,161939456,15,14,17,829181952,829181952,829181952,8126898176,8126898176,8126898176
5.3,44711936,44711936,3.1,161849344,161849344,16,17,15,827891712,827891712,827891712,8126898176,8126898176,8126898176
5,44711936,44711936,2.4,161902592,161902592,15,16,13,828665856,828665856,828665856,8126898176,8126898176,8126898176
5.7,44711936,44711936,2.6,161894400,161894400,18,18,18,827887616,827887616,827887616,8126898176,8126898176,8126898176
5.7,44711936,44711936,3.1,161705984,161705984,17,18,16,827887616,827887616,827887616,8126898176,8126898176,8126898176
5.7,44711936,44711936,3.2,161763328,161763328,16,19,14,827887616,827887616,827887616,8126898176,8126898176,8126898176
5.9,44711936,44711936,3,161959936,161959936,16,18,14,828145664,828145664,828145664,8126898176,8126898176,8126898176
5.9,44711936,44711936,3,161959936,161959936,16,19,13,828657664,828657664,828657664,8126898176,8126898176,8126898176
5.5,44711936,44711936,3.2,161259520,161259520,16,17,16,827883520,827883520,827883520,8126898176,8126898176,8126898176
6.2,44711936,44711936,3.2,161226752,161226752,21,22,19,827625472,827625472,827625472,8126898176,8126898176,8126898176
7.4,44711936,44711936,3.3,161161216,161161216,20,22,18,827883520,827883520,827883520,8126898176,8126898176,8126898176
7,44711936,44711936,4.4,161316864,161316864,22,23,20,828141568,828141568,828141568,8126898176,8126898176,8126898176
5.8,44711936,44711936,4.2,161239040,161239040,14,15,14,827883520,827883520,827883520,8126898176,8126898176,8126898176
3.2,44711936,44711936,1.9,161370112,161370112,6.3,6.4,6.2,827617280,827617280,827617280,8126898176,8126898176,8126898176
0.56,44711936,44711936,0.45,161243136,161243136,2.8,2.6,3,827875328,827875328,827875328,8126898176,8126898176,8126898176
0.0068,44711936,44711936,0.18,161345536,161345536,3.5,3.6,3.4,827617280,827617280,827617280,8126898176,8126898176,8126898176
0.0064,44711936,44711936,0.2,161243136,161243136,2.7,2.6,2.8,827875328,827875328,827875328,8126898176,8126898176,8126898176
0.0067,44711936,44711936,0.22,161345536,161345536,3.6,3.4,3.8,828116992,828116992,828116992,8126898176,8126898176,8126898176
0.0064,44711936,44711936,0.19,161243136,161243136,2.9,3,2.8,827858944,827858944,827858944,8126898176,8126898176,8126898176
0.92,44711936,44711936,0.57,161263616,161263616,6.6,5.8,7.4,827850752,827850752,827850752,8126898176,8126898176,8126898176
4.4,44711936,44711936,2,161325056,161325056,18,15,22,827850752,827850752,827850752,8126898176,8126898176,8126898176
9.7,44711936,44711936,3.1,161267712,161267712,25,26,24,827850752,827850752,827850752,8126898176,8126898176,8126898176
9.9,44711936,44711936,4.3,161243136,161243136,26,24,29,827850752,827850752,827850752,8126898176,8126898176,8126898176
9.5,44711936,44711936,6,161468416,161468416,27,26,27,827850752,827850752,827850752,8126898176,8126898176,8126898176
9.7,44711936,44711936,5.4,161550336,161550336,22,21,23,827850752,827850752,827850752,8126898176,8126898176,8126898176
9.2,44711936,44711936,3.8,161492992,161492992,22,22,21,827846656,827846656,827846656,8126898176,8126898176,8126898176
